level,entity_name,state,year,quarter,registered_users
pincodes,395010,gujarat,2024,2,385846
pincodes,395004,gujarat,2024,2,279365
pincodes,395003,gujarat,2024,2,277301
pincodes,382350,gujarat,2024,2,269520
pincodes,396191,gujarat,2024,2,254170
pincodes,382415,gujarat,2024,2,234088
pincodes,385535,gujarat,2024,2,221728
pincodes,382345,gujarat,2024,2,216912
districts,ahmedabad,gujarat,2024,3,5580316
districts,surat,gujarat,2024,3,4957655
districts,vadodara,gujarat,2024,3,1840568
districts,rajkot,gujarat,2024,3,1464200
districts,banaskantha,gujarat,2024,3,1368759
districts,gandhinagar,gujarat,2024,3,1231807
districts,kachchh,gujarat,2024,3,1163061
districts,bharuch,gujarat,2024,3,1024612
districts,valsad,gujarat,2024,3,992156
districts,mahesana,gujarat,2024,3,954366
pincodes,395006,gujarat,2024,3,487106
pincodes,394210,gujarat,2024,3,455341
pincodes,395010,gujarat,2024,3,370335
pincodes,394230,gujarat,2024,3,261921
pincodes,395004,gujarat,2024,3,256567
pincodes,380001,gujarat,2024,3,233611
pincodes,382330,gujarat,2024,3,233501
pincodes,385535,gujarat,2024,3,229745
pincodes,395002,gujarat,2024,3,223899
pincodes,395003,gujarat,2024,3,223701
districts,ahmedabad,gujarat,2024,4,5702922
districts,surat,gujarat,2024,4,5048172
districts,vadodara,gujarat,2024,4,1888611
districts,rajkot,gujarat,2024,4,1505556
districts,banaskantha,gujarat,2024,4,1417046
districts,gandhinagar,gujarat,2024,4,1260236
districts,kachchh,gujarat,2024,4,1194949
districts,bharuch,gujarat,2024,4,1050539
districts,valsad,gujarat,2024,4,1018017
districts,mahesana,gujarat,2024,4,981097
pincodes,395006,gujarat,2024,4,491725
pincodes,394210,gujarat,2024,4,463791
pincodes,395010,gujarat,2024,4,376223
pincodes,394230,gujarat,2024,4,268765
pincodes,395004,gujarat,2024,4,259784
pincodes,380001,gujarat,2024,4,239497
pincodes,382330,gujarat,2024,4,238171
pincodes,385535,gujarat,2024,4,237595
pincodes,395002,gujarat,2024,4,228662
pincodes,395003,gujarat,2024,4,226399
districts,ahmadabad,gujarat,2024,1,5485010
districts,surat,gujarat,2024,1,4569769
districts,vadodara,gujarat,2024,1,1923948
districts,rajkot,gujarat,2024,1,1258350
districts,banas kantha,gujarat,2024,1,1165004
districts,gandhinagar,gujarat,2024,1,1122367
districts,bharuch,gujarat,2024,1,1032496
districts,kachchh,gujarat,2024,1,962243
districts,mahesana,gujarat,2024,1,931768
districts,valsad,gujarat,2024,1,919660
pincodes,395006,gujarat,2024,1,545048
pincodes,394210,gujarat,2024,1,381175
pincodes,395010,gujarat,2024,1,371485
